name,country_code,region,city,industry,employee_range,employee_count_est,company_age_years,founded_year,ipo_status,is_active,is_for_profit,cb_rank,has_funding,funding_total_usd,num_funding_rounds,last_funding_type,last_funding_year,fin_num_investors,it_spend_usd,active_tech_count,builtwith_num_technologies_used,semrush_visits_latest_month,monthly_visits_growth,num_contacts,num_employee_profiles,num_news,num_investors,num_acquisitions,num_current_positions,website,contact_email,contact_phone,active_hiring,recent_funding_event,web_visits_30d,email_engagement_score,crm_completeness_pct,days_since_last_contact,reply_rate_pct,deal_potential_usd,intent_score,last_contact_channel,lead_score,converted
Cargo Screening Solutions,US,Unknown,Tukwila,Logistics,1-10,5.0,14.0,2010.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.cargoscreening.net,,1 (███) 2███202███,0,0,1620,32.7,38.0,266,0.0,13904,35.8,LinkedIn,25.1,0
DirectoryFast,Unknown,Unknown,Unknown,Software,1-10,5.0,0.0,2024.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://directoryfa.st,dan███ire███ryf██████,,1,0,1668,31.3,43.2,34,16.7,13568,49.4,Email,43.3,1
Dynamic Fabrication,US,Unknown,Beaver Dam,Industrial,11-50,30.0,31.0,1993.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.dynamicfabrication.net,dyn███cfa███20@█████████,+1 ███ 27███810███,0,0,1601,15.3,48.9,288,0.0,28126,23.7,Phone,21.5,0
PCH Mutual Insurance,US,Unknown,Barre,Commercial Insurance,11-50,30.0,20.0,2004.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://pchmutual.com,pca███@ta███ami█████████,1 8███673███58,0,0,1686,10.1,43.8,17,0.0,29017,36.9,Phone,26.97,0
Orange Shipping & Logistics,NL,EU,Rotterdam,Air Transportation,1-10,5.0,8.0,2016.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.orangeshiplog.com,inf███ran███hip█████████,+31███ 20███5 4███,1,0,1764,15.5,42.3,164,11.67,14432,50.8,Email,40.21,0
ONYX Capital Group,US,Unknown,Atlanta,Commercial Lending,Unknown,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://onyxcapitalgroup.net,inf███nyx███ita█████████t,1 8███657███57,0,0,1592,26.7,44.5,12,0.0,32205,27.6,Phone,26.84,0
Poindexter Solutions,US,Unknown,Baltimore,Customer Service,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.poindextersolutions.com,,+1 ███ 99███373███,0,0,1593,25.8,39.2,201,4.86,28146,29.0,Phone,24.02,0
Correctional Psychology Associates,US,Unknown,Denver,Health Care,11-50,30.0,26.0,1998.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.corrpsych.com,adm███cor███ych██████,1 7███854███62,0,0,1603,25.8,41.3,228,0.0,26969,15.3,LinkedIn,21.08,0
Apollon Formularies,GB,EU,Kingston,Biotechnology,51-100,75.0,10.0,2014.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://apollon.org.uk,inf███pol███.or██████,+44███ 79███931███,0,0,1619,18.7,27.3,345,7.43,48855,32.5,LinkedIn,21.1,0
Polari Group,GB,EU,London,Unknown,1-10,5.0,1.0,2023.0,private,1,1,1186889.0,1,539000,1,pre_seed,2024.0,4,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,4.0,1.0,1.0,https://www.polarigroup.co.uk/,hen███pol███gro█████████,,1,0,1596,59.1,51.8,0,13.01,16521,51.6,Email,52.63,1
Alexandre Law Firm,US,Unknown,Flushing,Advice,11-50,30.0,11.0,2013.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://alexandrelaw.com,inf███lex███rel█████████,+1 ███ 30███660███,1,0,1740,25.2,46.4,318,11.88,25148,42.3,LinkedIn,37.68,0
Ali Rud Financial Services,US,Unknown,Mondovi,Financial Services,11-50,30.0,20.0,2004.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://alirud.com,inf███lir███com███,+1 ███ 39███971███,0,0,1625,29.6,37.8,216,2.7,25354,29.6,,24.22,0
Cressey Strategies,US,Unknown,Washington,Advertising,1-10,5.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.cresseystrategies.com,mel███a@c███sey█████████s.c███,1-(███) 2███163███,1,0,1608,29.6,59.2,33,14.7,13977,38.3,Email,42.17,1
Platinum Technology,CN,AS,Guishan,Industrial,Unknown,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://www.ptotinc.com/,,+88███-21███526███,0,0,1589,13.9,44.7,358,7.96,31509,23.6,Phone,20.04,0
Anridh,US,Unknown,Laurel,Document Management,Unknown,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://anridh.com,inf███nri███com███,1 (███) 6███731███,0,0,1590,25.9,35.7,265,11.59,98941,26.7,LinkedIn,22.41,0
Modern Recruiting,US,Unknown,San Francisco,Recruiting,11-50,30.0,2.0,2022.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.modernrecruiting.ai,sup███t@m███rnr█████████.co███,,1,0,1618,34.1,50.9,127,20.07,27106,43.2,LinkedIn,41.65,1
Airseekers Robotics,US,Unknown,Las Vegas,Home and Garden,11-50,30.0,2.0,2022.0,private,1,1,1186889.0,1,0,1,series_unknown,2024.0,1,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.airseekers-robotics.com/,inf███irs███ers██████,,1,1,1588,48.6,47.2,211,41.16,24967,77.7,Email,68.54,1
Comprehensive Guide to the Herbst Appliance,US,Unknown,New York,Unknown,Unknown,30.0,14.0,,private,1,0,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://healthylifemantras.com/herbst-appliance/,,,0,0,1679,20.8,47.2,262,8.38,25670,33.6,Phone,24.29,0
CRD Realty,US,Unknown,Montgomery,Property Management,Unknown,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://crdrealty.com,rya███rdr███ty.██████,193███06-███4,0,0,1603,19.6,40.6,311,5.7,32768,26.2,Phone,21.45,0
Komplete Accounting Group,AU,OC,Harrington,Accounting,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://kompleteaccounting.com.au,inf███omp███eac█████████com██████,61 ███0 1███524███,1,0,4191,53.9,47.6,79,12.71,25454,47.0,,46.33,1
Mitrex,NL,EU,Oud-beijerland,Commercial,11-50,30.0,19.0,2005.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.mitrex.nl,inf███itr███nl,+31███6 6███85,0,0,2227,31.8,41.9,164,2.88,25179,36.9,Email,27.3,0
Diltex,US,Unknown,West Covina,Consumer Electronics,1-10,5.0,29.0,1995.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://diltexinc.com,sal███dil███inc██████,+1 ███ 96███314███,1,0,1602,37.2,48.4,251,17.7,20205,53.4,,42.09,0
Dublin Insurance,US,Unknown,Dublin,Finance,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.hcetrust.com,ben███ts@███lin█████████,1 (███) 8███188███,0,0,1604,21.1,28.8,11,0.0,30746,22.0,Phone,23.93,0
Freedom4sale,ES,EU,Las Matas,Property Management,1-10,5.0,23.0,2001.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://freedom4sale.com,inf███ree███4sa█████████,+34███7 2███369███,0,0,1676,30.1,40.5,303,6.14,12586,30.6,Email,23.52,0
Burchfiel Dental,US,Unknown,Omaha,Dental,1-10,5.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.burchfieldental.com,inf███urc███eld█████████,+1 ███ 49███398███,0,0,1845,25.2,57.8,211,4.91,13037,28.4,Phone,25.34,0
Eagle Eye Media,US,Unknown,Eugene,Digital Marketing,1-10,5.0,12.0,2012.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.eagleeye.media,,+1 ███ 78███730███,0,0,1589,20.3,37.9,281,1.36,31542,24.5,LinkedIn,21.37,0
Amdocs Ventures,Unknown,Unknown,Unknown,Unknown,Unknown,30.0,14.0,,private,1,0,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,,,,0,0,1588,17.0,39.2,111,0.0,35472,34.4,Email,25.45,0
Alloy Fundraising,US,Unknown,Brookhaven,Event Management,11-50,30.0,21.0,2003.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.grantscribes.net,,,0,0,1595,19.2,40.4,210,17.62,25253,25.4,Email,22.61,0
by The Network,US,Unknown,Denmark,Advertising,11-50,30.0,4.0,2020.0,private,1,0,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.bythenetwork.com,,,0,0,1635,0.0,34.3,238,0.0,24910,38.7,,22.5,0
MITech Integration,US,Unknown,Merritt Island,Software,1-10,5.0,6.0,2018.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.mitechintegration.com,,+1 ███ 32███030███,1,0,1629,32.1,26.3,267,14.66,16718,52.7,,39.47,0
Conveyor Marketing,US,Unknown,West Chester,Brand Marketing,11-50,30.0,5.0,2019.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://conveyormarketing.com,,,0,0,1687,15.1,42.2,297,11.11,26671,34.8,Email,23.09,0
Ferrer Brokers,US,Unknown,San Diego,Consulting,1-10,5.0,42.0,1982.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://ferrerbrokers.com,not███cat███s@f█████████ers██████,+1 ███ 66███755███,0,0,1590,35.9,45.1,316,7.65,16174,40.6,Email,26.24,0
Careerline Courses and Education Pty Ltd,AU,OC,Deakin,Unknown,101-250,175.0,10.0,2014.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.careerlinecourses.com.au/,car███lin███urs█████████ati███████████████,07 ███6 8███,1,0,1588,30.2,43.6,57,12.63,104982,45.5,LinkedIn,42.08,0
Aegis Professional Consultants,TH,AS,Bangkok,Consulting,1-10,5.0,3.0,2021.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://aegisconsultants.xyz,kun███sac███v@a█████████lta█████████,668███322███,0,0,1660,8.1,42.8,33,0.0,12969,26.3,LinkedIn,24.34,0
East Brunswick Imaging Center,US,Unknown,East Brunswick,Health Care,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://ebiradiology.com,,1 7███613███00,0,1,1593,19.5,44.3,262,20.65,26318,32.6,Email,38.68,0
BaseForge Inc.,US,Unknown,Greenwich,Unknown,11-50,30.0,0.0,2024.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://baseforge.co,jtd███sef███e.c███,,1,0,1588,19.5,52.2,364,1.8,25533,34.4,,35.27,0
EbiS,US,Unknown,Sausalito,Analytics,1-10,5.0,15.0,2009.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://ebisdata.com,,+1 ███ 99███204███,1,0,1612,34.7,42.5,34,15.85,13075,51.2,Email,43.91,1
Floagility,US,Unknown,Columbus,Data Center,1-10,5.0,8.0,2016.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.floagility.com,,1 6███964███00,0,0,1653,22.9,39.4,270,5.17,19213,28.8,LinkedIn,22.8,0
Alternative Pest Management,US,Unknown,Derby,Home Services,1-10,5.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://alternativepestmgmt.com/,Alt███ati███Pes█████████al.██████,(31███788███25,1,0,1604,39.6,41.8,226,20.35,15959,35.0,Phone,38.47,0
Bristow Property Group,ES,EU,Cadiz,Consulting,11-50,30.0,34.0,1990.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://sotograndesales.com,inf███oto███nde█████████,+34███6 7███2 0███,0,0,1597,12.1,48.6,24,0.0,25045,25.2,LinkedIn,25.07,0
Mobiversite,TR,AS,Çankaya,Information Technology,11-50,30.0,9.0,2015.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.mobiversite.com,inf███obi███sit██████,+90███0 3███06 ███,0,0,1603,20.3,55.3,233,3.38,33604,22.3,Email,22.98,0
Angel Business,US,Unknown,Orlando,Consulting,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://angelbusinessinc.com,inf███nge███sin█████████m,+1 ███ 94███399███,0,0,1599,6.3,39.0,58,7.18,26522,8.6,LinkedIn,19.93,0
Patoflex,BR,SA,Pato Branco,Consulting,1-10,5.0,10.0,2014.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.patoflex.com.br,jul███pat███ex.█████████,55 ███322███307███,1,0,1590,37.0,44.8,250,16.03,21737,48.6,,40.83,1
Foodist Co,KR,AS,Seoul,Food and Beverage,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.efoodist.com,,,0,0,1594,25.2,46.7,334,0.0,25409,41.8,Phone,25.3,0
Aparta,US,Unknown,Dover,Hospitality,11-50,30.0,1.0,2023.0,private,1,0,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://aparta.tech/,con███t@a███ta.██████,+16███833███,0,0,1631,25.0,36.1,85,1.76,25502,24.7,Phone,24.44,0
Covenant Contract Management Services,US,Unknown,St Louis,Consulting,11-50,30.0,23.0,2001.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.gsacenter.com,inf███sac███er.██████,+1 ███ 84███339███,0,0,1620,20.0,44.2,250,12.0,29107,35.5,Email,24.48,0
Moeruser,PH,AS,Cavite,E-Commerce Platforms,11-50,30.0,5.0,2019.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://moeruser.com,inf███oer███r.c███,63 ███515███24,0,0,1613,24.1,32.3,179,6.3,25334,26.1,,23.03,0
Athena Business Support,NL,EU,Putten,Bookkeeping and Payroll,1-10,5.0,5.0,2019.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.athenabusiness.nl,inf███the███usi█████████,31 ███760███51,0,0,1592,36.0,29.8,206,0.0,14232,20.1,,22.44,0
Cortical Systems,ZA,AF,Johannesburg,Finance,1-10,5.0,11.0,2013.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://corticalsystems.com,inf███ort███lsy█████████,,0,0,1602,17.1,46.9,343,9.42,12744,28.9,LinkedIn,21.8,0
Jsk Investment,IN,AS,Pune,Advice,1-10,5.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://jskinvestment.com,,+91███730███267███,0,0,1588,21.4,40.9,148,0.0,13916,31.5,Phone,24.94,0
Carter Concrete Products,US,Unknown,Boaz,Construction,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://www.carter-concrete.co.uk,,,0,0,1613,9.1,45.6,70,3.46,27601,51.3,,29.13,0
Cornerstone Development Group,US,Unknown,The Woodlands,Property Development,1-10,5.0,3.0,2021.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://cornerstonedevgrp.com,inf███orn███ton█████████om,1 2███939███58,0,1,1758,11.3,43.9,120,22.82,15309,57.0,Email,44.75,0
American Anodizing Co.,US,Unknown,Wayne,B2B,11-50,30.0,34.0,1990.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.americananodizingco.com,sal███ame███ana█████████o.c███,+1 ███ 49███529███,0,0,1589,21.0,36.2,252,11.07,26483,35.2,Phone,23.84,0
Labelflex,US,Unknown,Miami,Graphic Design,101-250,175.0,10.0,2014.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.labelflexinc.com,inf███abe███exi█████████,+1 ███ 52███535███,0,0,1595,31.0,43.6,92,0.0,102174,20.1,Phone,24.6,0
CREANDO,US,Unknown,Doral,Architecture,1-10,5.0,18.0,2006.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.creandogroup.com,inf███rea███gro█████████,1 7███675███48,0,0,1620,17.4,34.1,255,8.56,15979,31.9,Phone,22.63,0
CapStar,US,Unknown,Tampa,Finance,1-10,5.0,37.0,1987.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://capstarcorp.com,,+1 ███ 59███111███,1,0,1719,27.6,55.1,253,19.31,14866,29.2,Event,36.87,0
Pop Cash Business Capital,US,Unknown,New York,Financial Services,1-10,5.0,6.0,2018.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://getpopcash.com,,+1 ███ 63███388███,0,0,1597,15.9,33.2,351,2.21,13425,24.3,LinkedIn,19.56,0
Framework Financial Planning,US,Unknown,Charlotte,Financial Services,1-10,5.0,9.0,2015.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.frameworkfp.com,inf███ram███rkf██████,+1 ███ 27███838███,1,0,1594,24.7,42.4,287,15.45,27058,44.6,Email,38.11,0
Henan Feitian Agricultural Development Stock Co.,CN,AS,Hebi,Chemical,501-1000,750.0,29.0,1995.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://www.hnycft.com,,+86███2 8███536███,0,0,1588,22.9,35.7,308,0.0,390080,27.3,Email,21.64,0
Magellan Tax,US,Unknown,Atlanta,Financial Services,1-10,5.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.magellantax.com,inf███age███npl█████████m,+1 ███ 25███811███,0,0,1610,5.0,48.6,58,0.0,12889,30.0,Email,24.86,0
Helsingin Pantti,FI,EU,Helsinki,Auctions,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://pantti.fi,asi███spa███lu@█████████pan█████████,,0,0,2017,32.8,41.3,68,10.54,32648,41.8,LinkedIn,29.52,0
Faulisi & Company CPAs,US,Unknown,Queens,Bookkeeping and Payroll,1-10,5.0,9.0,2015.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,http://www.FaulisiCPAs.com,inf███aul███cpa██████,+1 ███ 82███101███,0,0,1617,13.3,39.9,85,2.31,23342,34.4,Email,25.51,0
American International School Dhaka,Unknown,Unknown,Unknown,Unknown,Unknown,30.0,14.0,,private,1,0,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,,,,0,0,1606,27.2,50.8,273,3.27,27396,31.1,Email,24.53,0
Hinckley Plumbing and Heating Services,GB,EU,Hinckley,Commercial,11-50,30.0,19.0,2005.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://hinckleyplumbing.co.uk,sal███hin███eyp█████████o.u███,+44███455███203███,0,0,1620,7.3,44.2,226,6.17,27673,38.9,LinkedIn,24.22,0
Creatividad Hera,AR,SA,Buenos Aires,Business Development,1-10,5.0,12.0,2012.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://creatividadhera.com.ar,hel███cre███vid█████████m.a███,(54███1 2███ 82███,0,0,1607,26.7,48.1,80,3.17,12395,36.4,,27.97,0
DRS Seismic Consultants,US,Unknown,Oxford,Consulting,11-50,30.0,40.0,1984.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://drsseismic.com,con███t@d███eis█████████,1 2███888███55,0,0,1593,26.7,36.1,113,2.71,25600,27.7,,24.81,0
Ponn Machine,US,Unknown,Woburn,Aerospace,11-50,30.0,14.0,,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.ponnmachine.com,sal███pon███chi█████████,1 (███) 9███337███,0,0,1656,23.8,32.8,183,6.97,35326,39.9,,25.77,0
Korus Business,US,Unknown,Centreville,Consulting,11-50,30.0,17.0,2007.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://www.korusbiz.com,sal███kor███iz.██████,1 (███) 5███515███,0,0,1615,10.1,44.9,279,0.0,25680,34.4,LinkedIn,22.93,0
Cooper Management consulting,US,Unknown,New York,Consulting,1-10,5.0,30.0,1994.0,private,1,1,1186889.0,0,0,0,none,,0,195183.5,7.0,7.0,1587.5,-0.120360248,5.0,0,3.0,1.0,1.0,1.0,https://coopermanagementconsulting.com,,+1 ███ 53███504███,0,0,1608,22.5,41.4,321,10.8,14604,21.0,Email,20.63,0
